









Frequency of observations in the selected location(s).:
Number of taxa: 	477

	Jan				Feb				Mar				Apr				May				Jun				Jul				Aug				Sep				Oct				Nov				Dec				
Rufous-bellied Thrush	0.7064622	0.6759259	0.6956522	0.6760711	0.6619497	0.625	0.6563659	0.683087	0.7256944	0.7221135	0.7229358	0.6864065	0.7422481	0.7570499	0.780083	0.805042	0.8408644	0.7757576	0.7901235	0.8002853	0.7892791	0.8291667	0.8440748	0.8142165	0.8228782	0.8018182	0.8060498	0.8325062	0.7996743	0.8039539	0.790146	0.8156109	0.7844113	0.7604871	0.7982709	0.7862357	0.7830882	0.7839923	0.817279	0.8167331	0.8119576	0.7995736	0.7960954	0.7849636	0.7814336	0.7634804	0.7575758	0.6859345	
Turdus sp.	0.0010953	0.0013228	0.0	0.0010449	0.0015723	0.0015	0.0012361	0.0	0.0	0.0	0.0	0.0	0.0	0.0015	0.0015	0.0015	0.0019646	0.0	0.0020576	0.0015	0.0015	0.0	0.0	0.0	0.0	0.0	0.0015	0.0012407	0.0016287	0.0	0.0018248	0.0011312	0.0016584	0.0013532	0.0015	0.0	0.0015	9.643E-4	9.93E-4	0.0	0.0015	0.0010661	0.0021692	8.084E-4	0.0	0.0	0.0012626	0.0	
thrush sp.	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0011751	0.0	0.0	0.0	
Southern Red Bishop	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Zebra Finch	0.0	0.0015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Common Waxbill	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0019569	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
House Sparrow	0.5673604	0.5436508	0.4875776	0.5214211	0.4984277	0.4231928	0.381953	0.4581281	0.4618056	0.4285714	0.4256881	0.4549125	0.4205426	0.4316703	0.4439834	0.4218487	0.4282908	0.3975758	0.4279835	0.4308131	0.4436229	0.4291667	0.4449064	0.4894992	0.4667897	0.4509091	0.4768683	0.4888337	0.4495114	0.4382208	0.4689781	0.4932127	0.4444444	0.4276049	0.4293948	0.4702815	0.4754902	0.4946962	0.5342602	0.5282869	0.5949855	0.5469083	0.5509761	0.5763945	0.5699177	0.5772059	0.5277778	0.5250482	
Yellowish Pipit	0.0	0.0	0.0	0.0	0.0	0.001506	0.0015	0.0	0.0	0.0	0.0	0.0	0.0	0.0015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0018248	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Short-billed Pipit	0.0	0.0	0.0	0.0010449	0.0	0.001506	0.0	0.0015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0016807	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0011751	0.0	0.0	0.0	
Correndera Pipit	0.0010953	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0019569	0.0	0.0015	0.0	0.0	0.0015	0.0	0.0	0.0	0.0015	0.0014265	0.0	0.0	0.002079	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0033167	0.0	0.0	0.0	0.0	0.0	9.93E-4	0.0	0.0	0.0	0.0	8.084E-4	0.0	0.002451	0.0	0.0	
Hellmayr's Pipit	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0019646	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
pipit sp.	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0014265	0.0	0.0	0.0015	0.0016155	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.93E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015	
European Greenfinch	0.0010953	0.0013228	0.0	0.0	0.0	0.0	0.0	0.0	0.0017361	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015	0.0	0.0	0.0	
European Goldfinch	0.0	0.0015	0.0	0.0	0.0015723	0.003012	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0016287	0.0015	0.0	0.0	0.0	0.0	0.0	0.0010428	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.084E-4	0.0015	0.0	0.0	0.0	
Island Canary	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0012121	0.0	0.0014265	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015	0.0	0.0	0.0	
Hooded Siskin	0.3559693	0.3783069	0.3229814	0.3584117	0.3522013	0.2966867	0.2855377	0.320197	0.3055556	0.3111546	0.2954128	0.3162853	0.2751938	0.3145336	0.2946058	0.312605	0.2770138	0.2642424	0.2839506	0.3352354	0.3345656	0.3395833	0.3742204	0.3957997	0.4059041	0.3527273	0.3113879	0.3833747	0.3452769	0.3097199	0.3631387	0.3608597	0.3499171	0.3694181	0.3371758	0.3920751	0.4080882	0.4291225	0.4121152	0.3808765	0.3944069	0.369936	0.4219089	0.3678254	0.3407756	0.4154412	0.3888889	0.3352601	
Chaco Sparrow	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Grassland Sparrow	0.0010953	0.0026455	0.0031056	0.0	0.0015	0.001506	0.0	0.0	0.0	0.0	0.0	0.0026918	0.0015	0.0	0.0020747	0.0	0.0039293	0.0	0.0	0.0028531	0.0	0.0020833	0.002079	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0013532	0.0028818	0.0010428	0.0085784	0.0038573	0.0019861	0.0015	9.643E-4	0.0010661	0.0	8.084E-4	0.0	0.0012255	0.0012626	0.0	
Rufous-collared Sparrow	0.5783133	0.5555556	0.5170807	0.522466	0.4795597	0.4126506	0.354759	0.4022989	0.4166667	0.4227006	0.453211	0.4697174	0.5116279	0.4967462	0.4958506	0.4907563	0.518664	0.4787879	0.5164609	0.5021398	0.5175601	0.5291667	0.5550936	0.5815832	0.6107011	0.5672727	0.569395	0.6203474	0.5863192	0.6112026	0.6076642	0.6131222	0.6185738	0.5967524	0.6224784	0.6590198	0.6556373	0.632594	0.6395233	0.6175299	0.6422372	0.6268657	0.6453362	0.6151981	0.5981199	0.6507353	0.614899	0.544316	
Bobolink	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
White-browed Meadowlark	0.033954	0.0171958	0.0093168	0.0083595	0.004717	0.0060241	0.0037083	0.0032841	0.0017361	0.0058708	0.0018349	0.0013459	0.001938	0.0086768	0.0145228	0.0134454	0.0058939	0.0072727	0.0102881	0.0057061	0.0	0.0041667	0.004158	0.0016155	0.001845	0.0	0.0	0.0062035	0.0	0.0016474	0.0036496	0.010181	0.0016584	0.0054127	0.0345821	0.0312826	0.0441176	0.0588235	0.0764647	0.0685259	0.0568949	0.0501066	0.0553145	0.0388036	0.0235018	0.0367647	0.0265152	0.0192678	
Long-tailed Meadowlark	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0012407	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.004171	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Solitary Black Cacique	0.067908	0.0714286	0.0636646	0.0553814	0.0235849	0.0240964	0.0247219	0.0213465	0.0347222	0.0606654	0.0605505	0.0874832	0.0717054	0.0932755	0.0726141	0.0857143	0.0805501	0.0763636	0.0884774	0.085592	0.1053604	0.1041667	0.1392931	0.1308562	0.1291513	0.1454545	0.0854093	0.0992556	0.1009772	0.0823723	0.1113139	0.1040724	0.1077944	0.0879567	0.0907781	0.1105318	0.1102941	0.1321119	0.1112214	0.0820717	0.0945034	0.0810235	0.1008677	0.0856912	0.0763807	0.0821078	0.0757576	0.061657	
Golden-winged Cacique	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015	0.0	0.0010428	0.0	0.0	0.0015	0.0015	0.0015	0.0010661	0.0	0.0	0.0	0.0	0.0	0.0	
Variable Oriole	0.1566265	0.1534392	0.1645963	0.1567398	0.1761006	0.1460843	0.1532756	0.1625616	0.2083333	0.2152642	0.2110092	0.2139973	0.2325581	0.2386117	0.2282158	0.2789916	0.2455796	0.2448485	0.2757202	0.2938659	0.3012939	0.3583333	0.3555094	0.371567	0.3708487	0.3381818	0.2846975	0.3312655	0.276873	0.2372323	0.2937956	0.2771493	0.2885572	0.2489851	0.2060519	0.2481752	0.2401961	0.2555448	0.2105263	0.1992032	0.2025072	0.1929638	0.1952278	0.1544058	0.1316099	0.1642157	0.1338384	0.1184971	
Campo Troupial	0.0	0.0013228	0.0	0.0	0.0015	0.0	0.0	0.0	0.0	0.0	0.0	0.0013459	0.001938	0.0	0.0015	0.0	0.0	0.0	0.0020576	0.0	0.0	0.0020833	0.0	0.0	0.0	0.0	0.0	0.0015	0.0	0.0	0.0	0.0	0.0016584	0.0	0.0015	0.0010428	0.0	0.0	9.93E-4	0.0015	0.0	0.0	0.0	0.0	0.0	0.002451	0.0	9.634E-4	
Orange-backed Troupial	0.0010953	0.0092593	0.0108696	0.0031348	0.0031447	0.001506	0.0	0.0015	0.0052083	0.0039139	0.0018349	0.0040377	0.001938	0.0043384	0.0041494	0.0016807	0.0117878	0.0012121	0.0123457	0.0014265	0.0015	0.0104167	0.002079	0.0096931	0.0092251	0.0018182	0.0035587	0.0062035	0.0016287	0.0032949	0.0072993	0.0045249	0.0033167	0.0015	0.0043228	0.012513	0.0012255	9.643E-4	0.0019861	0.0055777	0.002893	0.0031983	0.005423	0.0048504	0.0035253	0.0036765	0.0012626	0.0019268	
Screaming Cowbird	0.1653888	0.1375661	0.1537267	0.1358412	0.1603774	0.1174699	0.0902349	0.0788177	0.0642361	0.1135029	0.0422018	0.0471063	0.0523256	0.0498915	0.0705394	0.0722689	0.0353635	0.0521212	0.0843621	0.0684736	0.0887246	0.0833333	0.0706861	0.1066236	0.0848708	0.0709091	0.0800712	0.1191067	0.0960912	0.1120264	0.1131387	0.1549774	0.1475954	0.1285521	0.1628242	0.1637122	0.1715686	0.1783992	0.1658391	0.1633466	0.1822565	0.1727079	0.1659436	0.1544058	0.1398355	0.1642157	0.1691919	0.155106	
Shiny Cowbird	0.5465498	0.537037	0.484472	0.4169279	0.4025157	0.313253	0.2991347	0.2840722	0.3055556	0.3561644	0.2825688	0.2462988	0.2364341	0.2472885	0.253112	0.2957983	0.3477407	0.3139394	0.3353909	0.3480742	0.3641405	0.425	0.3825364	0.4038772	0.4298893	0.4254545	0.4270463	0.5012407	0.4837134	0.5024712	0.5237226	0.540724	0.5555556	0.564276	0.5835735	0.6079249	0.5906863	0.5911283	0.6216485	0.6143426	0.656702	0.6066098	0.6193059	0.5804365	0.5522914	0.6176471	0.5707071	0.5385356	
Screaming/Shiny Cowbird	0.0098576	0.005291	0.0	0.0073145	0.004717	0.003012	0.0037083	0.0049261	0.0017361	0.0039139	0.0036697	0.0026918	0.003876	0.0065076	0.0041494	0.0	0.0019646	0.0024242	0.0041152	0.0028531	0.0055453	0.0	0.002079	0.003231	0.00369	0.0036364	0.0035587	0.0024814	0.0032573	0.0065898	0.0054745	0.0079186	0.0082919	0.0054127	0.0086455	0.004171	0.004902	0.0086789	0.0069513	0.0047809	0.0077146	0.0053305	0.005423	0.0072757	0.0058754	0.0073529	0.0025253	0.004817	
Scrub Blackbird	0.0015	0.0013228	0.0015528	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0016155	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0022624	0.0033167	0.0040595	0.0014409	0.0020855	0.0012255	0.0019286	0.0	0.0	9.643E-4	0.0010661	0.0	8.084E-4	0.0	0.0012255	0.0	0.0019268	
Scarlet-headed Blackbird	0.0098576	0.005291	0.0046584	0.0041797	0.004717	0.001506	0.0012361	0.0049261	0.0034722	0.0039139	0.0036697	0.0040377	0.005814	0.0021692	0.0145228	0.005042	0.0078585	0.0084848	0.0123457	0.0171184	0.0203327	0.0166667	0.024948	0.0226171	0.0073801	0.0090909	0.0106762	0.0136476	0.02443	0.0164745	0.0273723	0.0226244	0.0348259	0.0216509	0.0216138	0.0302398	0.0208333	0.0048216	0.0148957	0.012749	0.0077146	0.0159915	0.0195228	0.0161681	0.012926	0.0098039	0.0126263	0.0067437	
Chopi Blackbird	0.0	0.0015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0018248	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015	0.0	0.0	0.0	0.0	
Grayish Baywing	0.5662651	0.5793651	0.5419255	0.585162	0.572327	0.4924699	0.4449938	0.5320197	0.5677083	0.5753425	0.5577982	0.5437416	0.5271318	0.5227766	0.5145228	0.5193277	0.5088409	0.4484848	0.4897119	0.5378031	0.5434381	0.5375	0.5509356	0.5557351	0.6070111	0.5545455	0.5338078	0.5806452	0.5162866	0.5271829	0.5364964	0.5373303	0.5505804	0.5466847	0.5230548	0.5808133	0.5404412	0.5679846	0.5481629	0.5585657	0.6055931	0.5746269	0.5661605	0.5553759	0.5511163	0.5772059	0.5643939	0.5028902	
Unicolored Blackbird	0.0186199	0.0171958	0.0093168	0.0104493	0.004717	0.0135542	0.0111248	0.0082102	0.0017361	0.0097847	0.0055046	0.0121131	0.0116279	0.0173536	0.0145228	0.0134454	0.0137525	0.0048485	0.0082305	0.0114123	0.0092421	0.01875	0.018711	0.0096931	0.0055351	0.0072727	0.0213523	0.0099256	0.0130293	0.0131796	0.0164234	0.0226244	0.0182421	0.0054127	0.0028818	0.0093848	0.0073529	0.0096432	0.0089374	0.0143426	0.0173578	0.0138593	0.0065076	0.0121261	0.0105758	0.0171569	0.0151515	0.0144509	
Yellow-winged Blackbird	0.060241	0.0661376	0.0512422	0.0417973	0.0424528	0.0286145	0.0370828	0.0361248	0.0260417	0.0410959	0.0311927	0.0471063	0.0426357	0.0455531	0.0311203	0.0386555	0.0609037	0.0254545	0.037037	0.0656205	0.090573	0.0666667	0.0790021	0.0726979	0.0516605	0.0672727	0.0622776	0.08933	0.0928339	0.0609555	0.0948905	0.091629	0.0978441	0.0906631	0.0965418	0.0990615	0.0784314	0.0761813	0.0784508	0.0788845	0.0838959	0.0863539	0.0759219	0.0646726	0.0716804	0.0686275	0.0631313	0.0751445	
Chestnut-capped Blackbird	0.041621	0.042328	0.0279503	0.014629	0.0078616	0.0045181	0.013597	0.0114943	0.0069444	0.0097847	0.0073394	0.0053836	0.0116279	0.0130152	0.0124481	0.010084	0.0255403	0.0109091	0.0226337	0.0242511	0.0314233	0.0291667	0.016632	0.0145396	0.0166052	0.0236364	0.044484	0.028536	0.029316	0.0230643	0.0492701	0.0531674	0.0613599	0.0460081	0.0590778	0.0594369	0.0661765	0.0694311	0.0516385	0.0836653	0.0800386	0.0458422	0.0509761	0.0339531	0.0470035	0.0392157	0.0416667	0.0404624	
Brown-and-yellow Marshbird	0.0021906	0.0013228	0.0015528	0.0020899	0.0015723	0.003012	0.0012361	0.0	0.0015	0.0	0.0018349	0.0	0.001938	0.0	0.0020747	0.0	0.0	0.0	0.0	0.0028531	0.0036969	0.0015	0.006237	0.0	0.0	0.0	0.0017794	0.0	0.0	0.0015	0.0054745	0.0067873	0.0015	0.0013532	0.0014409	0.0020855	0.0012255	0.0019286	0.0049652	0.0031873	0.002893	0.0015	0.0010846	0.0032336	0.0	0.0085784	0.0025253	0.0	
blackbird sp.	0.0010953	0.0015	0.0015528	0.0010449	0.0	0.001506	0.0	0.0032841	0.0	0.0015	0.0018349	0.0013459	0.0	0.0	0.0	0.0	0.0019646	0.0012121	0.0	0.0014265	0.0018484	0.0020833	0.002079	0.0	0.0	0.0018182	0.0017794	0.0012407	0.0032573	0.0016474	0.0015	0.0011312	0.0	0.0015	0.0	0.0010428	0.0	9.643E-4	0.0015	0.0039841	0.0019286	0.0010661	0.0021692	0.0016168	0.0035253	0.002451	0.0037879	9.634E-4	
Southern Yellowthroat	0.211391	0.1984127	0.1723602	0.1337513	0.0833333	0.0783133	0.0815822	0.0870279	0.1076389	0.1174168	0.1247706	0.1090175	0.0678295	0.0477223	0.0165975	0.0084034	0.0078585	0.0060606	0.0123457	0.0028531	0.0073937	0.00625	0.006237	0.0096931	0.0055351	0.0145455	0.0124555	0.0062035	0.0032573	0.0049423	0.0109489	0.0147059	0.0182421	0.0351827	0.1037464	0.2002086	0.2352941	0.2700096	0.2532274	0.2215139	0.2825458	0.2324094	0.2581345	0.2570736	0.1985899	0.2610294	0.2436869	0.1974952	
masked yellowthroat sp.	0.0	0.0013228	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015	0.0	8.084E-4	0.0	0.0	0.0	0.0	
Tropical Parula	0.1796276	0.1917989	0.1583851	0.1494253	0.1462264	0.1039157	0.0951792	0.091954	0.1440972	0.1389432	0.1688073	0.1722746	0.2151163	0.175705	0.2053942	0.194958	0.1984283	0.2012121	0.2469136	0.2496434	0.2569316	0.23125	0.2931393	0.3134087	0.3542435	0.3036364	0.2313167	0.3064516	0.2605863	0.2454695	0.2846715	0.2794118	0.2404643	0.2462788	0.2089337	0.2200209	0.2071078	0.2246866	0.203575	0.1784861	0.2005786	0.1972281	0.1832972	0.1875505	0.1457109	0.2058824	0.1767677	0.1560694	
Golden-crowned Warbler	0.1719606	0.1640212	0.1040373	0.0877743	0.086478	0.0888554	0.0889988	0.1527094	0.1458333	0.1545988	0.1981651	0.2086137	0.2267442	0.1626898	0.1763485	0.2184874	0.2023576	0.1890909	0.2489712	0.2368046	0.2680222	0.2333333	0.3056133	0.3198708	0.3690037	0.2836364	0.2455516	0.2990074	0.2540717	0.2240527	0.2864964	0.2669683	0.225539	0.232747	0.1786744	0.2231491	0.2169118	0.2381871	0.2015889	0.149004	0.2063645	0.1705757	0.1908894	0.1891673	0.1621622	0.185049	0.1856061	0.1483622	
White-browed Warbler	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0033613	0.0039293	0.0	0.0	0.0028531	0.0018484	0.0	0.0	0.0	0.0092251	0.0018182	0.0053381	0.0	0.0	0.0	0.0018248	0.0045249	0.0049751	0.0	0.0	0.0010428	0.0	9.643E-4	0.0	0.0	9.643E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Hepatic Tanager	0.0131435	0.0132275	0.0062112	0.0114943	0.0251572	0.0120482	0.0111248	0.0082102	0.0121528	0.0234834	0.012844	0.0148048	0.0523256	0.0390456	0.0829876	0.097479	0.0805501	0.0909091	0.0884774	0.0955777	0.1275416	0.1354167	0.1455301	0.1663974	0.1236162	0.14	0.1067616	0.1153846	0.1172638	0.0988468	0.0547445	0.0984163	0.1077944	0.0744249	0.0691643	0.0563087	0.0355392	0.024108	0.0228401	0.0199203	0.0308582	0.0266525	0.0173536	0.0129345	0.012926	0.004902	0.0176768	0.0077071	
Black-backed Grosbeak	0.0	0.0	0.0	0.0	0.0015723	0.001506	0.0	0.0	0.0017361	0.0	0.0	0.0015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015	0.0	0.0	0.0	0.0	0.0	0.0	7.968E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Glaucous-blue Grosbeak	0.0	0.0039683	0.0015528	0.0041797	0.0	0.003012	0.0015	0.001642	0.0052083	0.0019569	0.0036697	0.0040377	0.001938	0.0	0.0062241	0.0033613	0.0019646	0.0012121	0.0020576	0.0	0.0	0.0	0.0	0.0015	0.0	0.0	0.0017794	0.0	0.0	0.0	0.0	0.0	0.0016584	0.0	0.0	0.0015	0.0	0.002893	0.0029791	0.0039841	0.002893	0.0053305	0.0021692	0.0024252	0.0023502	0.002451	0.0063131	9.634E-4	
Ultramarine Grosbeak	0.0372399	0.0383598	0.0310559	0.0344828	0.0345912	0.0406627	0.0234858	0.0311987	0.03125	0.0234834	0.0091743	0.0349933	0.0232558	0.0238612	0.0124481	0.0252101	0.0098232	0.0290909	0.0205761	0.0228245	0.0554529	0.0229167	0.049896	0.0484653	0.0239852	0.04	0.0124555	0.0235732	0.0162866	0.014827	0.0273723	0.0169683	0.0232172	0.0324763	0.0086455	0.0250261	0.0220588	0.0327869	0.0337637	0.025498	0.0356798	0.0191898	0.032538	0.0234438	0.0223267	0.0294118	0.0328283	0.0231214	
Red-crested Cardinal	0.3986857	0.4034392	0.3881988	0.3740857	0.3883648	0.3463855	0.2917182	0.3530378	0.3611111	0.3894325	0.3229358	0.3364738	0.3565891	0.3232104	0.3195021	0.3478992	0.3555992	0.3224242	0.3683128	0.382311	0.3567468	0.4083333	0.4573805	0.4394184	0.4464945	0.4290909	0.386121	0.4379653	0.3811075	0.3855025	0.3886861	0.3585973	0.384743	0.3734777	0.3472622	0.3514077	0.3492647	0.3702989	0.4051639	0.3912351	0.3953713	0.3955224	0.3308026	0.3702506	0.3384254	0.3786765	0.3989899	0.3747592	
Yellow-billed Cardinal	0.1161008	0.1349206	0.1226708	0.1337513	0.1226415	0.0903614	0.0964153	0.1231527	0.1684028	0.1174168	0.1192661	0.1090175	0.1627907	0.0997831	0.1410788	0.1142857	0.1257367	0.1054545	0.117284	0.1426534	0.0998152	0.1333333	0.1683992	0.1663974	0.1752768	0.1745455	0.1067616	0.1476427	0.1042345	0.0889621	0.149635	0.138009	0.1276949	0.1231394	0.1253602	0.1251303	0.1335784	0.123433	0.1002979	0.1171315	0.1359691	0.1289979	0.1301518	0.1204527	0.0951821	0.1580882	0.1313131	0.0934489	
Hooded Tanager	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.018711	0.006462	0.0	0.0	0.0	0.0	0.0016287	0.0	0.0	0.0	0.0	0.0	0.0086455	0.004171	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Orange-headed Tanager	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.002079	0.0	0.001845	0.0	0.0	0.0	0.0016287	0.0	0.0	0.0011312	0.0015	0.0013532	0.0014409	0.0010428	0.0012255	9.643E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015	0.0	0.0	
Chestnut-headed Tanager	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0020833	0.0	0.0	0.0055351	0.0	0.0	0.0	0.004886	0.0181219	0.0036496	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Gray-throated Warbling Finch	0.0065717	0.005291	0.0046584	0.0041797	0.0031447	0.0045181	0.0024722	0.001642	0.0052083	0.0058708	0.0055046	0.0067295	0.0096899	0.0043384	0.0207469	0.0084034	0.0294695	0.0109091	0.0185185	0.0313837	0.0240296	0.0416667	0.047817	0.0533118	0.0571956	0.0472727	0.0302491	0.0459057	0.0423453	0.0428336	0.0547445	0.0441176	0.0248756	0.0230041	0.0144092	0.0187696	0.0220588	0.0183221	0.0168818	0.0119522	0.0154291	0.0127932	0.0086768	0.0129345	0.0070505	0.0134804	0.0075758	0.0067437	
Ringed Warbling Finch	0.0	0.0	0.0	0.0	0.0	0.0	0.0015	0.0	0.0	0.0015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015	0.0	0.0	9.643E-4	0.0	0.0	0.0	0.0	0.0010846	0.0	0.0	0.0	0.0	0.0	
